folder	key	title	score	year	developer	source
megadrive	mamono hunter y ko dai 7 no keish	Mamono Hunter Yōko: Dai 7 no Keishō	62	1991	Klon	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	srd super real darwin	SRD: Super Real Darwin	62	1990	Data East Corporation	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:2/
megadrive	shaq fu	Shaq Fu	62	1994	Unexpected Development	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	monster lair	Monster Lair	62	1990	Escape	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	whip rush	Whip Rush	63	1990	Vic Tokai Corporation	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	superman	Superman	63	1992	Sun Electronics Corp.	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	jammit	Jammit	63	1994	GTE Vantage Inc.	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	powerball	Powerball	63	1991	Namco Limited	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	fantasia	Fantasia	63	1991	Infogrames Europe SA	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	the lawnmower man	The Lawnmower Man	63	1994	Sales Curve Ltd., The	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	jurassic park rampage edition	Jurassic Park: Rampage Edition	63	1994	BlueSky Software, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	magical tarur to kun	Magical Tarurūto-kun	63	1992	Game Freak, Inc.	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	cr e ball	Crüe Ball	63	1992	NuFX, Inc.	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	firepower 2000	Firepower 2000	63	1994	SCi Games Ltd.	https://www.mobygames.com/game/platform:genesis/sort:-critic_score/page:4/
megadrive	exile	Exile	63	1991	Nihon Falcom Corp.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	pigskin 621 ad	Pigskin 621 AD	63	1992	Midway Manufacturing Company	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:2/
megadrive	mario andretti racing	Mario Andretti Racing	63	1994	Stormfront Studios	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:2/
megadrive	sonic the hedgehog 2	Sonic the Hedgehog 2	92	1992	Sega Technical Institute	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	lightening force quest for the darkstar	Lightening Force: Quest for the Darkstar	91	1992	Technosoft Co., Ltd.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	nhl 94	NHL '94	91	1993	Electronic Arts Canada	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	sonic the hedgehog	Sonic the Hedgehog	91	1991	Sonic Team	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	street fighter ii champion edition	Street Fighter II: Champion Edition	91	1993	Capcom Co., Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	flashback the quest for identity	Flashback: The Quest for Identity	90	1993	Delphine Software International	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	landstalker	Landstalker	90	1992	Climax Entertainment	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	sonic the hedgehog 3	Sonic the Hedgehog 3	90	1994	Sonic Team	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	earthworm jim 2	Earthworm Jim 2	90	1995	Shiny Entertainment, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	earthworm jim	Earthworm Jim	90	1994	Shiny Entertainment, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	y y hakusho maky t itsusen	Yū Yū Hakusho: Makyō Tōitsusen	90	1994	Treasure Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	shinobi iii return of the ninja master	Shinobi III: Return of the Ninja Master	89	1993	Megasoft	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	disney s aladdin	Disney's Aladdin	89	1993	Virgin Interactive Entertainment, Inc.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	pga tour golf iii	PGA Tour Golf III	89	1994	High Score Entertainment	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	jungle strike	Jungle Strike	89	1993	Electronic Arts, Inc.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	super street fighter ii	Super Street Fighter II	88	1994	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	sonic knuckles	Sonic & Knuckles	88	1994	Sonic Team	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	castle of illusion starring mickey mouse	Castle of Illusion starring Mickey Mouse	88	1990	SEGA Enterprises Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	shining force ii	Shining Force II	88	1993	Sonic Co.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	nhl 96	NHL 96	88	1995	High Score Productions	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	nba jam tournament edition	NBA Jam Tournament Edition	88	1995	Midway Manufacturing Company	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	fifa soccer 95	FIFA Soccer 95	88	1994	Extended Play Productions	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	international superstar soccer deluxe	International Superstar Soccer Deluxe	87	1996	Konami Computer Entertainment Osaka Co., Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	the revenge of shinobi	The Revenge of Shinobi	87	1989	SEGA Enterprises Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	streets of rage 2	Streets of Rage 2	87	1992	H.I.C. Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	gunstar heroes	Gunstar Heroes	87	1993	Treasure Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	beyond oasis	Beyond Oasis	87	1994	Ancient Co. Ltd.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	john madden football 92	John Madden Football '92	87	1991	Electronic Arts, Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	micro machines turbo tournament 96	Micro Machines: Turbo Tournament 96	87	1995	Supersonic Software Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	alien soldier	Alien Soldier	87	1995	Treasure Co., Ltd.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	virtua racing	Virtua Racing	87	1994	SEGA-AM2 Co., LTD.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	nhl hockey	NHL Hockey	87	1991	Park Place Productions	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	monster world iv	Monster World IV	87	1994	Westone Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	thunder force iii	Thunder Force III	87	1990	Technosoft Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	desert strike return to the gulf	Desert Strike: Return to the Gulf	87	1992	Granite Bay Software	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	populous ii trials of the olympian gods	Populous II: Trials of the Olympian Gods	86	1992	Bullfrog Productions, Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	world series baseball 95	World Series Baseball '95	86	1995	BlueSky Software, Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	fifa international soccer	FIFA International Soccer	86	1993	Electronic Arts Canada	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	micro machines 2 turbo tournament	Micro Machines 2: Turbo Tournament	86	1994	Supersonic Software Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	formula one	Formula One	86	1993	Lankhor	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	nba jam	NBA Jam	86	1994	Midway Manufacturing Company	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	nhl 97	NHL 97	86	1996	High Score Productions	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	championship soccer 94	Championship Soccer '94	86	1994	Sensible Software	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	devil s crush	Devil's Crush	86	1991	Compile	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	nba live 95	NBA Live 95	86	1994	Hitmen Productions	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	quackshot starring donald duck	QuackShot starring Donald Duck	86	1991	SEGA Enterprises Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	nhlpa hockey 93	NHLPA Hockey '93	86	1992	Electronic Arts, Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	super monaco gp	Super Monaco GP	86	1989	SEGA Enterprises Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	tiny toon adventures buster s hidden treasure	Tiny Toon Adventures: Buster's Hidden Treasure	86	1993	Konami Co., Ltd.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	nhl 95	NHL 95	86	1994	Electronic Arts Canada	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:1/
megadrive	contra hard corps	Contra Hard Corps	86	1994	Konami Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	mortal kombat ii	Mortal Kombat II	86	1994	Midway Manufacturing Company	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	xeno crisis	Xeno Crisis	86	2019	Bitmap Bureau Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	shining force	Shining Force	86	1992	Climax Entertainment	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	strider	Strider	86	1990	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	mickey mania	Mickey Mania	85	1994	Traveller's Tales (UK) Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	vectorman	VectorMan	85	1995	BlueSky Software, Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	rainbow islands extra	Rainbow Islands Extra	85	1990	Taito Corporation	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	lemmings	Lemmings	85	1992	DMA Design Limited	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	dune the battle for arrakis	Dune: The Battle for Arrakis	85	1994	Westwood Studios, Inc.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	crusader of centy	Crusader of Centy	85	1994	NexTech Corporation	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	fifa soccer 96	FIFA Soccer 96	85	1995	Electronic Arts Canada	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	dynamite headdy	Dynamite Headdy	85	1994	Treasure Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	populous	Populous	85	1990	Bullfrog Productions, Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	mega bomberman	Mega Bomberman	85	1994	Hudson Soft Company, Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	eliminate down	Eliminate Down	85	1993	Aprinet	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	disney s the jungle book	Disney's The Jungle Book	84	1994	Eurocom Developments Ltd	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	urban strike	Urban Strike	84	1994	Foley Hi-Tech Systems	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	castlevania bloodlines	Castlevania: Bloodlines	84	1994	Konami Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	toejam earl	ToeJam & Earl	84	1991	Johnson-Voorsanger Productions	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	world of illusion starring mickey mouse and donald	World of Illusion Starring Mickey Mouse and Donald...	84	1992	SEGA Enterprises Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	ristar	Ristar	84	1995	SEGA Enterprises Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	m u s h a	M.U.S.H.A.	84	1990	Compile	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	mortal kombat 3	Mortal Kombat 3	84	1995	Midway Manufacturing Company	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	toejam earl in panic on funkotron	ToeJam & Earl in Panic on Funkotron	84	1993	ToeJam & Earl Productions, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	wonder boy in monster world	Wonder Boy in Monster World	84	1991	Escape	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	ghouls n ghosts	Ghouls 'N Ghosts	84	1989	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	john madden football 93	John Madden Football '93	84	1992	Looking Glass Technologies, Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	coach k college basketball	Coach K College Basketball	84	1995	Electronic Arts Canada	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	the lost vikings	The Lost Vikings	84	1993	Blizzard Entertainment Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	madden nfl 95	Madden NFL 95	84	1994	High Score Productions	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
megadrive	john madden football	John Madden Football	84	1990	Park Place Productions	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	pitfall the mayan adventure	Pitfall: The Mayan Adventure	84	1994	Activision, Inc.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	fifa soccer 97	FIFA Soccer 97	84	1996	Electronic Arts, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	rocket knight adventures	Rocket Knight Adventures	84	1993	Konami Co., Ltd.	https://www.mobygames.com/game/title:a/platform:genesis/sort:-critic_score/page:4/
megadrive	college football s national championship	College Football's National Championship	84	1994	BlueSky Software, Inc.	https://www.mobygames.com/game/platform:genesis/sort:critic_score/page:2/
